[17, 40, 51, 24, 61, 36, 49, 54, 31, 52, 11, 22, 5, 36, 49, 37, 15, 29, 1, 27, 26, 44, 44, 16, 52, 8, 3, 41, 17, 30, 38, 46, 25, 49, 18, 18, 57, 35, 22, 1, 54, 18, 35, 29, 23, 8, 49, 48, 2, 53, 30, 48, 24, 44, 42, 11, 37, 47, 62, 22, 51, 5, 36, 44]
[17, 40, 51, 24, 61, 36, 49, 54, 31, 52, 11, 22, 5, 36, 49, 37, 15, 29, 1, 27, 26, 44, 44, 16, 52, 8, 3, 41, 17, 30, 38, 46, 25, 49, 18, 18, 57, 35, 22, 1, 54, 18, 35, 29, 23, 8, 49, 48, 2, 53, 30, 48, 24, 44, 42, 11, 37, 47, 62, 22, 51, 5, 36, 44]
[17, 40, 51, 24, 61, 36, 49, 54, 31, 52, 11, 22, 5, 36, 49, 37, 15, 29, 1, 27, 26, 44, 44, 16, 52, 8, 3, 41, 17, 30, 38, 46, 25, 49, 18, 18, 57, 35, 22, 1, 54, 18, 35, 29, 23, 8, 49, 48, 2, 53, 30, 48, 24, 44, 42, 11, 37, 47, 62, 22, 51, 5, 36, 44]
[17, 40, 51, 24, 61, 36, 49, 54, 31, 52, 11, 22, 5, 36, 49, 37, 15, 29, 1, 27, 26, 44, 44, 16, 52, 8, 3, 41, 17, 30, 38, 46, 25, 49, 18, 18, 57, 35, 22, 1, 54, 18, 35, 29, 23, 8, 49, 48, 2, 53, 30, 48, 24, 44, 42, 11, 37, 47, 62, 22, 51, 5, 36, 44]
[17, 40, 51, 24, 61, 36, 49, 54, 31, 52, 11, 22, 5, 36, 49, 37, 15, 29, 1, 27, 26, 44, 44, 16, 52, 8, 3, 41, 17, 30, 38, 46, 25, 49, 18, 18, 57, 35, 22, 1, 54, 18, 35, 29, 23, 8, 49, 48, 2, 53, 30, 48, 24, 44, 42, 11, 37, 47, 62, 22, 51, 5, 36, 44]
[17, 40, 51, 24, 61, 36, 49, 54, 31, 52, 11, 22, 5, 36, 49, 37, 15, 29, 1, 27, 26, 44, 44, 16, 52, 8, 3, 41, 17, 30, 38, 46, 25, 49, 18, 18, 57, 35, 22, 1, 54, 18, 35, 29, 23, 8, 49, 48, 2, 53, 30, 48, 24, 44, 42, 11, 37, 47, 62, 22, 51, 5, 36, 44]
[17, 40, 51, 24, 61, 36, 49, 54, 31, 52, 11, 22, 5, 36, 49, 37, 15, 29, 1, 27, 26, 44, 44, 16, 52, 8, 3, 41, 17, 30, 38, 46, 25, 49, 18, 18, 57, 35, 22, 1, 54, 18, 35, 29, 23, 8, 49, 48, 2, 53, 30, 48, 24, 44, 42, 11, 37, 47, 62, 22, 51, 5, 36, 44]
[33, 40, 51, 24, 61, 36, 49, 54, 31, 52, 11, 22, 5, 36, 49, 20, 15, 29, 1, 27, 26, 44, 44, 16, 52, 8, 3, 41, 17, 30, 38, 46, 25, 49, 18, 18, 57, 35, 22, 1, 54, 18, 35, 29, 51, 8, 49, 48, 2, 44, 30, 48, 24, 44, 42, 11, 37, 47, 62, 22, 51, 5, 36, 44]
[17, 40, 51, 24, 61, 36, 31, 54, 31, 52, 11, 22, 40, 36, 49, 37, 15, 29, 1, 27, 26, 44, 44, 16, 52, 8, 3, 41, 17, 30, 38, 46, 25, 49, 18, 18, 57, 35, 22, 1, 54, 18, 35, 29, 23, 8, 49, 48, 2, 53, 30, 48, 24, 44, 42, 11, 41, 47, 62, 22, 51, 5, 36, 44]
[17, 40, 51, 24, 61, 36, 31, 54, 31, 52, 11, 22, 40, 36, 49, 37, 15, 29, 1, 27, 26, 44, 44, 16, 52, 8, 3, 41, 17, 30, 38, 46, 25, 49, 18, 18, 57, 35, 22, 1, 54, 18, 35, 29, 23, 8, 49, 48, 2, 53, 30, 48, 24, 44, 42, 11, 41, 47, 62, 22, 51, 5, 36, 44]
